id,predicted_price
1760650950,314983.06
1068000559,1281290.4
4113800500,647227.94
4077800507,534971.0
2725069150,742326.2
4008400035,701855.8
7016310270,398502.9
1432701230,247372.16
3278606050,365169.9
2473350710,412939.38
2185000685,257741.58
7792000025,418411.53
6868200029,479925.25
624069003,784834.2
7431500280,813642.4
3296000040,567117.25
1118001215,1517516.4
6453900040,727951.94
333100209,753322.75
34001765,619889.2
8946700100,409423.1
5561401210,550993.1
6671900095,401857.97
3275850020,713991.94
3876300600,419390.44
1450900020,260914.7
8562780280,323349.62
7663700973,293304.56
2126049032,377549.8
1823059159,221942.08
3438503426,258659.31
9297301495,642511.2
7140700850,363523.0
7942601805,816513.2
2555900030,385619.97
2887970040,273564.44
7419700010,674380.75
2239000011,370290.62
9283800050,313309.56
9407001340,266012.12
217500140,597828.7
7212660520,237636.44
3298201170,372184.6
3057000400,350094.38
6865200444,469830.75
6071600340,515144.03
6821600005,707052.9
1235100371,899184.5
7796450340,362573.53
3603000410,188849.08
9297300255,606579.8
9126100850,626811.9
2770601462,518635.9
2599001500,237971.88
1102000095,967290.8
1853080640,937289.44
9551201585,1032866.4
3438500796,323500.56
7518504291,519291.62
9269200340,397153.38
715010130,1553353.2
1982201485,676914.4
9526500080,373969.4
9277200180,436539.44
6669150280,282088.06
8917100153,641113.44
3760500516,964286.2
2725069050,1102913.2
3332000091,334585.84
8562770080,582611.7
8151601190,237854.45
8563040160,669088.75
240000269,690212.4
4307350200,298625.4
1311910300,275339.16
3574900030,513495.75
7853230570,447749.62
320069049,405532.16
9839301060,644298.4
7011201333,603751.5
2781320100,313264.0
3421069120,462980.9
7852030320,444117.03
5316101075,2438815.8
5309100750,561008.6
629000730,673218.5
511700170,310015.34
1562100030,541397.44
2489200230,563543.7
524069116,514590.9
5315100737,889303.44
1868900675,848800.5
1608000120,319055.03
705700240,343515.16
7575600610,281336.25
1778500015,658646.6
5423500240,197602.69
6713700025,354393.62
2734100734,289064.47
301402280,201407.12
2113700205,269747.3
4114601570,2726125.0
3332000615,374076.84
3630050180,370491.8
6852700520,539998.75
6870310010,614559.9
6163900981,336920.03
393000142,370631.8
1771100130,327879.66
1442860160,390341.75
9191200435,572601.7
6788200800,1073754.1
1115300070,641496.6
3176600105,812826.4
2770604665,574302.1
5469500580,384743.53
5680000545,502089.47
3424089119,537575.25
1328300180,333686.3
1773100922,314242.94
4123830480,353083.56
9808610190,960251.1
4250200140,244581.27
4217402115,2732370.5
3831250350,395096.47
2397101055,777433.2
6817850110,864505.06
7526800200,660894.7
7853370100,623902.4
2523089025,908721.7
9476200680,258809.12
5714200140,433765.47
3575304895,560007.56
263000018,408867.3
8080400177,504319.7
6450304130,315635.75
514500090,590331.8
9477000300,439228.12
853600310,1405824.5
1951600240,215469.8
1099900120,320593.9
5323100120,542950.8
1223089016,418686.38
522059172,257497.16
1930300190,663065.1
9542840410,292845.22
8665050530,506633.6
5592900205,392813.9
5450300010,645462.44
2459960030,330690.28
3331500455,619410.7
3432500705,415399.1
3702900165,360579.97
5249803550,615816.7
626049058,437309.62
1788900380,192708.27
8075400360,210309.22
9113200250,724900.2
2738640040,697098.9
7821200307,476957.12
3530440140,247880.05
3582700130,419003.44
9276200569,729855.06
7197800020,591553.0
686200490,561581.3
3501600100,373592.8
6383000690,605314.3
7604400150,368882.88
5249801411,858220.2
2607720420,473437.9
9561100010,374082.9
1796370590,234126.84
4077800593,382289.53
854000165,247113.1
5536100010,736465.6
4188000670,828174.94
31000165,1324590.8
662350050,987156.4
4137000280,263464.88
6169901130,948309.06
1953400510,258821.7
7518506716,932050.75
1552520010,383306.2
7955080270,302030.16
9212900100,505926.28
3438500798,318010.56
7899800890,234089.44
4319200605,450303.8
1329300480,353788.6
8935100100,779379.06
5016001260,452564.9
4337600280,293264.6
1446401220,173121.05
7135521530,659456.4
6888900115,264116.9
2413301070,279182.97
345700040,284294.16
5566100145,474834.2
7634800070,342598.0
9346910500,580515.6
3529300060,304252.97
8128600060,1229974.8
8572900275,194871.16
4139420590,1200928.8
9274200322,630680.56
1472700200,553792.5
8820903380,459511.38
8563010130,805374.2
8965450110,861493.8
9274204230,549567.06
8165501700,351030.1
2193340260,513701.62
1860600290,810121.25
1222000055,224091.69
2492200280,542545.0
2488200455,390374.4
809001520,1139260.1
1796361140,231321.14
6398000011,734351.2
6813600365,546985.1
7504100920,796980.9
8835770330,698078.25
524059322,825279.75
4307330280,379713.1
1245002952,1110007.5
2021069059,284246.38
5700000595,614068.6
3629970930,747802.4
3336002215,254277.73
5100401060,688535.6
3278600750,299353.84
1126069045,973024.75
7568700175,345219.53
452001475,489234.2
9283800230,461848.8
1737300130,616273.25
6189600040,493750.9
3679400025,533684.75
1096100010,332045.88
9513900050,254892.1
5452800645,726907.94
273800100,247441.77
7228500037,477354.38
808300090,462380.72
2493200215,550560.5
5035300255,757778.4
3380900160,385413.12
3630000130,406163.16
7300400670,286729.97
6798100070,372408.44
8078400010,559458.4
5566100060,534219.1
2768200212,495982.47
4035900060,580914.94
9460000110,313677.78
7199320190,542047.7
2225039081,531818.2
9512200050,598865.6
2634500085,310041.4
3654800200,304961.6
2724079090,1198634.1
2597520720,772695.25
3034200426,392963.44
984000130,292020.28
7852020670,436630.53
7923500060,786431.6
2310030510,304221.47
2205500540,464633.97
2493200015,412093.53
7853361420,588829.1
5652600605,525889.7
5285200020,351320.12
9406530150,352415.84
5706300020,508279.56
3278602490,409892.56
7197000100,526945.6
4447300008,577982.75
7899800045,233570.69
9250900095,348540.9
9268851740,614324.9
8682261440,459716.2
7284900385,784542.0
8079040300,451035.62
2225300585,388754.44
3223039013,468676.38
2013801350,232305.92
4055701110,918525.6
3578401770,448711.53
4046500720,590258.9
6145601745,361778.12
5207200195,643584.1
1972201856,594300.06
7212680080,234916.4
7277100510,729936.3
522079022,568309.1
5605000440,810463.75
6632300230,347194.2
8815400165,622082.06
6708200320,546056.25
2426059076,590437.44
3260200200,579204.5
2770601741,515577.6
4338800500,249208.84
9201000320,878953.2
7655900038,338831.6
3625059140,569020.3
4222310010,176229.95
2114700115,325903.16
3291800710,289455.6
9406590010,375533.47
3025059124,2445822.8
7972601250,436341.2
930000470,826178.3
6690500060,480179.1
16000015,204349.6
5693501102,629460.06
8079040490,459765.2
7225000155,342854.0
8819900170,845066.6
7972601270,330418.25
1224069074,790313.06
5126900321,351535.84
3438501860,301052.84
2822069080,459407.44
1656600310,540943.2
3856900507,1254380.1
1626069139,476475.56
2524049257,1329116.5
3904960150,557759.94
7214820610,419252.2
7977201845,560354.44
2428100080,831555.8
2202500135,417405.0
1523550220,638791.6
2313900610,462319.38
4123840050,400136.62
2125059124,890399.1
1225039067,457310.88
6431500283,446736.9
2473380010,281648.88
5694501195,419146.28
2881700046,379986.9
6837820330,310620.84
2337300370,193646.9
3876540630,213435.52
626059317,339775.47
3374500520,348426.97
7228501903,376564.38
4019300051,483898.2
4232902615,577154.3
3546000090,270993.78
8127700215,818688.3
3438501100,367103.28
1769600066,582887.56
8146100610,645292.9
3052700695,615716.94
7954310210,609530.9
3761700053,2312591.2
1320069179,425962.38
1331900410,773187.7
7303100210,352732.3
2464400285,471863.1
6163901150,368757.9
8955800045,361742.47
2314300200,482541.7
9528104360,435425.16
4177100005,644136.44
8856960260,309932.66
1828001220,708185.4
3066400710,630396.44
624110610,851628.56
4040800260,423187.62
5019500215,464587.12
2481630180,815593.7
7203170190,695533.06
510001280,882552.3
9430110120,733202.5
1565950030,316915.1
9828202255,847384.3
3878900270,444531.4
8091600080,205749.9
1112000035,324745.88
2228900270,295883.84
6648701740,303513.4
1245003740,724704.25
2174503441,583924.6
7708250010,294269.72
6072300110,598067.25
2329800140,260992.73
1494300040,547863.5
3832050130,292482.06
7203100730,863718.75
7199330170,453906.44
7785000220,688373.75
1250201175,408337.1
4054500180,1070171.4
7905200061,379834.38
3751604895,235120.92
5220300140,304100.75
3323059027,330372.12
8651611980,866109.44
8673400190,557276.6
1668500100,888252.75
1023059365,562159.25
3308030060,297184.44
4232400860,967106.75
2144800615,236966.77
1568100920,2004766.4
9406510040,497132.88
2923049421,271365.97
1051000040,1471579.6
2077700042,713939.2
9423800030,247002.52
9818700455,782389.2
7133300675,424241.16
4113800550,632863.5
5553300375,1606672.0
2025701530,275044.84
7942601155,536346.7
7524300020,291676.22
2520069100,405359.12
5412300410,224371.6
7504110760,748781.7
2594200350,400891.6
2722059013,237636.19
8078430480,620508.5
1423069162,493908.62
8856001090,135067.78
7000100631,859874.25
4222200280,231323.1
7971300050,657096.8
2009001600,230014.23
6619910140,758478.06
2877100985,510490.28
1196000007,318604.7
1330850130,727445.25
6664900410,272677.38
1231001110,304696.22
9235900030,266932.56
9407101840,348562.62
9523103001,437382.9
2149800278,316376.9
7234601198,679635.6
9476700035,476819.7
9297301065,742037.5
518500700,780824.9
7843500090,311825.56
6056110780,328190.44
2345700260,339481.72
3509600070,246887.72
1431700280,348197.12
1623049174,290870.4
3024089049,367557.38
7853340450,395212.53
7732410360,807290.2
1446800995,323297.44
2946000285,259350.6
425079100,471601.9
3876313040,408338.38
1762600260,997593.1
1925069121,926224.2
7443000480,864067.4
7820000015,345349.44
4027701253,507587.97
2826049165,409319.75
5426300060,961976.94
1278000210,164779.39
923000270,364594.84
7657600005,270636.7
3024079057,433450.2
3276180020,293841.4
7304300760,284488.7
3908100020,571155.4
8835400805,665336.8
4051150070,208935.95
3904930530,457244.47
6163900971,418823.1
7942600310,439956.4
4365700330,244327.58
423059207,293762.03
3992700265,333311.34
7177300090,359582.9
2540820010,650410.06
5700002510,1063829.2
5201000030,566005.6
7631800015,2776897.2
2922702965,699347.2
1525059198,919267.8
1245003160,703751.6
3810000455,289783.56
7855600080,676967.06
5701500030,1164114.2
7504020400,637682.75
1402600570,308326.3
7575610760,299961.2
8731990370,387559.8
5021900090,968372.2
290000075,478378.16
2841500010,533141.4
3955900830,431702.7
7852110140,601027.94
1311400350,235619.05
7773800015,604526.4
4123400320,553947.56
2725069157,864057.94
666000143,715369.25
5101408678,516047.16
6371000026,368764.56
2024059084,666257.94
7283900036,332191.5
8881900230,750519.8
3959400135,429775.88
7696610270,250814.16
1689400150,936765.6
5103900015,430972.2
1441000350,443717.4
5101408735,334205.97
3126059027,2145666.2
2320069014,469553.84
9541600015,688912.4
8682320420,777719.44
1562200090,620835.44
3395070980,477924.4
7349600230,249129.1
522049122,253706.27
869700060,303875.47
811000055,1265973.1
1221059176,405438.1
1523059103,443085.62
2025760210,938556.56
9218400088,339295.62
8682292020,476667.56
2623089135,413476.38
3758900259,1265737.2
524069049,477125.1
3121500150,842317.7
5581400080,778546.4
8087800020,470674.03
4070700290,858067.8
3296000170,639928.56
9238500040,591506.25
2744600040,357876.16
6813600380,610152.25
6140100150,558792.75
2201500555,419630.16
2600110250,597119.56
4337000275,209007.8
1186000150,579413.4
1972201963,487691.0
1105000745,387953.97
2887700560,629277.06
4039700080,630573.8
522049104,321992.6
4202400078,253451.31
7520000695,236673.88
7714000310,407493.12
4319200060,724401.1
8624700015,761922.2
5104520610,331794.2
2354300845,276566.25
3824100291,411546.62
6151800612,260976.56
5454200080,941239.1
6413600290,372764.9
2131200065,310702.03
1459920010,252250.0
50300090,418809.8
2326300090,632076.75
7714000070,445758.28
3630180500,1052936.1
1727850340,934991.44
8691430330,1107091.8
2310030390,269182.38
5561400610,463522.28
7010701016,533575.75
7883605915,262001.28
1282300995,325038.28
4040700310,456909.1
3353400435,215809.42
2143701015,517317.03
255450020,367746.97
1020069017,403974.8
4038200120,478288.44
9284801100,284651.03
1965200075,582067.5
847100047,550125.44
4038700720,539025.9
6815100085,812226.25
2508000020,359687.56
255520180,668040.06
6822100750,623964.1
869700050,342455.9
1775801405,599487.75
6600400090,244453.73
7202330270,467031.16
1683400165,848493.75
2625069070,1072140.5
7625702440,388169.62
3388000640,228917.05
1899400365,278760.44
6899990200,1081703.4
5569700020,938949.25
986000045,299510.03
3293700221,329629.56
3764800250,371104.25
2291400566,424042.97
4219401236,1591901.6
4239400840,173829.5
7211400990,204150.48
7696500280,200514.77
7215721070,516690.7
3204850140,376785.2
4322200220,663188.94
2566300100,1080695.9
1944900090,448857.16
6648500390,303649.4
7385300020,783812.2
1704900135,337792.12
2877100655,787810.94
2726079098,642867.4
7625703800,502075.88
318300040,530195.4
7922800190,542240.25
2023049361,225689.5
8946400210,494321.2
6071600450,517535.53
4343800100,408282.38
1443300140,417776.72
1024039001,936695.06
2767704860,578267.1
7234600851,787703.8
644200065,845772.3
7784400035,765751.25
3826000560,228599.69
9272202260,376574.8
263000253,429710.4
3621059043,642685.44
240000130,555114.7
1352300120,255225.1
7849200861,268701.4
2487700130,517879.62
1796100140,205822.22
7234601221,558159.94
8651710190,443365.75
2916200091,542089.56
1232000915,513491.03
1545801970,274698.75
3211200420,335947.3
7686204675,161581.33
3141600210,189432.34
3959401284,584556.44
2113700825,285991.84
3876000710,382594.1
522069022,527961.0
3214200070,388756.1
1221039156,290274.84
259600790,431450.62
785000040,514007.97
8138870470,488092.8
2596300035,341121.1
540100057,1171773.5
3073500045,616764.94
5363200266,417911.38
8682261650,556851.5
3224510080,839880.06
3211270160,461868.2
9269200520,236178.31
293810190,480005.56
4197400043,283462.12
3026079031,316230.28
5332200405,910646.3
2473411210,321585.66
9268200315,541202.1
8123500050,595934.3
3221069091,578901.06
2485000165,680327.8
4058800215,644096.5
1926059039,889406.9
2533300680,899798.4
3343903640,290721.0
5700003705,1374184.8
2023049372,426876.1
4058800830,614417.25
3333002302,406970.12
2944500340,308118.16
1982200790,598346.7
8929000270,505294.47
8122101440,294143.62
7525530470,780448.6
9332800020,752140.75
3878900525,214148.2
5420300210,236957.81
9232900165,300897.88
6414100026,385444.12
3013300660,765200.4
7954300120,584823.3
1081200360,340282.88
2877102345,517977.6
2202500255,460239.16
7984400050,213853.23
9558020380,534814.56
7812801850,208922.6
8944460020,316981.12
2306400040,537796.4
8649400410,373826.38
7889602020,235322.36
2041000025,500307.03
871001484,611879.94
2767602141,630791.44
3630180470,809285.4
2769602140,432761.75
2473250280,310334.62
5422560660,517202.1
3756600240,377220.9
8651600160,770058.4
7202300540,924051.6
8961950250,470201.8
3303000130,408067.97
798000062,269775.88
1695900150,736555.8
1604730150,500095.72
4136930310,391215.2
8835401250,1534265.1
8665900328,385248.62
9262800255,300956.1
1853080570,811758.56
5556300114,782694.4
9517200290,375484.72
4037200295,504759.25
7417100123,415008.16
2620069077,237218.0
7922720040,657933.1
558100090,514159.75
257000037,325803.1
3319500385,520001.84
9297301520,352775.2
3580900090,379755.88
1321039076,187651.69
7227801581,295327.5
9407001620,298370.47
2130400150,310587.28
2312400200,249990.72
4046700210,429261.2
1193000480,1032676.6
1492800296,552810.94
3013300017,412939.38
3630240140,572261.6
1049010390,314785.78
9320900420,154371.8
4315700060,378135.1
2591010290,342904.62
323089085,654818.75
6600400270,231705.86
2919701105,433245.7
7202360670,874916.56
8927600100,802633.06
3211700045,621841.4
4027701326,485365.0
1601600195,273017.97
7853280350,852370.9
3629970130,723334.4
7203120020,821259.75
9542900190,366284.47
8035350120,544689.0
1238501184,940132.2
251200240,509714.53
8945300200,200110.1
2162000160,1099036.9
5466310060,200813.92
1239400064,924828.5
5205000020,310852.72
1720800305,618053.06
7280300375,622399.8
2095800400,502322.3
7852010950,542423.94
1428001160,615891.0
9528104910,738173.44
8644210470,916973.44
7923300310,514056.2
254000100,566594.56
1931300688,489386.6
7007700030,434482.8
422049178,240053.34
422069067,464923.16
2923049393,341686.75
930000305,474481.62
2461900448,527179.6
2610100020,293351.34
2895550050,237589.34
7701700040,328409.94
2460900020,566130.56
9827700105,636086.2
1005000240,300769.9
7200001254,527213.4
866400040,514959.53
305000170,681030.5
2260800110,822884.8
3442000127,749061.1
5253300437,438611.62
7576700150,965478.2
5469501410,449139.1
5104531120,989172.75
723049434,312180.56
622069006,1569413.5
2517101200,326215.25
8159620160,251416.48
5561300640,450297.84
3317010130,206803.38
4364200250,442670.62
8732300060,724625.7
5603700025,754712.2
3585900190,897076.06
3996900575,286480.06
8731801260,225828.95
3810000860,282313.75
5700003585,2535927.8
6332000050,512559.53
9286100250,424484.9
9471201110,1081721.2
9290800050,545935.75
7300200400,620576.3
526069024,827694.94
1454600156,921613.25
3904980360,544870.94
2626119062,280666.56
8651730290,445378.12
7611200195,684047.1
1919800260,594506.9
6632900354,280859.53
3972900195,311631.8
5151600170,281969.75
7016000440,475179.1
871000435,807988.75
9578060540,507161.84
2332700060,807028.9
766000240,255752.55
4363700200,299026.4
7100000250,364074.6
2781250560,187877.48
2781250100,370093.97
5419800220,270688.25
7147600245,281435.9
2926069083,897815.06
6189200125,774164.94
9542830160,275998.3
5152200020,258756.5
9412900045,494572.6
6600410480,192635.22
6979970080,550023.25
5636010280,278607.97
1732801300,900209.25
5561401530,506405.47
9578500510,353578.9
7304300906,310934.22
1223089077,560722.2
721049207,273062.72
8691330310,842974.3
1523069204,446459.8
3188100105,635319.56
6608500290,385455.25
2891400410,415769.88
7663700551,290260.62
5413200140,244457.45
425069139,596592.0
6713700155,376967.38
2767603505,472868.62
7789000080,273709.44
9211500620,248298.1
3750604417,185345.95
7922800320,604496.75
1471620240,343950.8
2222059052,321414.72
9551200270,1007047.75
2767603160,564755.0
9406710060,358706.16
8929000250,371978.2
5538300120,422704.8
2223069120,385122.84
1652500060,1816607.2
8564500240,443925.72
3629700120,591730.9
3943600070,400221.84
4171200025,280437.22
2425049063,2931154.0
9828701650,410470.4
3581000340,323057.5
8100900015,379580.8
2125059161,1002585.44
304000380,241048.4
8146200070,1528744.8
686530170,571985.25
2917200645,450238.12
9547200530,874615.5
2122059199,403697.28
1150000740,690010.25
5706200060,299246.53
9265410010,230752.81
4083800555,467898.1
6152900332,335159.47
2520900301,238067.95
9828200790,561785.94
1657530180,286273.06
7471900045,285978.3
9828200460,449770.28
1775900140,457088.8
6139800430,439497.84
7214400005,511265.0
5332200026,548165.25
9510970300,822772.94
2540830020,412933.97
3392100140,206891.1
1326069191,353783.9
2125059112,985749.25
859000022,337504.2
8854100350,595808.4
121059007,229120.23
7977201707,504406.4
3859900060,2143695.2
8815400735,757165.6
705700530,335884.84
6600780130,398845.1
6378500105,436524.2
8143000310,450454.1
2877102330,771944.25
3526039074,585816.25
2115510300,267927.5
3024059014,1761397.1
2141330360,620109.25
546000400,493713.84
2071500011,438016.1
7972000240,241172.58
7016200460,470194.8
6204200180,445737.8
1552100135,1099004.1
88000173,405017.7
2581900235,759397.25
9211500560,223632.3
621069218,459913.72
1321970240,282949.34
798000630,310241.84
421000285,274477.8
2824600180,897681.06
3832051140,332829.1
1237500105,758499.06
8802400906,255531.19
3166900270,385899.7
3682000060,347187.1
5469700020,344834.8
1245001820,635705.75
9547205660,584726.5
7974700122,724308.75
7550801225,509172.8
1099950050,804424.0
1402900460,339341.47
7636800041,1614913.5
2115720270,247562.6
8651441750,175477.72
3904100035,271054.7
8815400020,616432.7
3303860590,451637.62
5427110040,1200727.9
1782000160,349650.62
6204420290,448854.84
3995700245,286070.9
7955040130,455232.4
1442880650,508354.25
8833510230,1030461.5
7283900551,473256.75
4396000180,265341.28
7504021310,671166.75
322059264,251174.92
3654800040,277545.5
2767704777,522260.62
3278602190,344560.56
3236500220,488717.03
3410600100,282054.8
629410180,762276.4
3352402250,156531.36
4363700304,320320.34
7237550130,1208548.2
9808590210,1240259.4
8074200175,280103.6
3463400330,463752.97
6306400140,905283.44
8564950250,616826.4
5381000070,212737.23
9826700697,498354.97
8132700190,510427.1
7943000020,210682.9
9547204675,536721.56
4112100101,533965.4
727500030,735326.5
114101426,380704.2
9274202005,678182.75
1193000380,808034.4
3039000020,489847.53
7852170130,707055.5
2624079010,608576.75
4137010540,285920.7
7576200012,1029463.06
1138020020,330504.53
3969300030,183809.72
898000200,216837.94
5153100030,292018.53
5104532030,529544.5
4406000050,215954.69
9274203390,558693.6
8682290360,444193.7
6928600330,229063.28
4139680070,791167.2
6844702690,498947.2
2154970020,1849307.6
4385701285,1185542.0
2426059071,557992.6
2867300160,541469.44
9512500720,563766.44
1773101020,303719.28
8687800100,329958.16
3627800050,1436565.2
1604600227,245448.42
3300701170,438764.97
9250900111,496372.38
7015200790,629120.25
1311100490,226945.05
2469000010,912458.9
1982201596,555655.8
1862700290,356752.9
2586800270,241816.44
9528102772,487895.8
5490210200,500817.75
6669080020,378548.2
179003055,208640.62
1860600535,935516.3
1592000130,608402.2
3905040170,551548.8
9320500080,239754.48
9276200850,458440.6
224069114,654521.94
2260000340,554970.3
5096300130,437893.12
3432500215,371170.2
2600000050,738395.8
8856003839,218761.16
2492200435,391273.9
7855900110,1138657.9
6806100250,340896.12
2770603523,411245.2
1370800515,1944405.2
2726049150,481025.2
1226059161,571539.8
1068000375,2682389.5
9528104109,506719.88
5126310060,518803.16
1951820070,531748.75
1545805980,341618.1
9464700340,897000.5
4319200675,1021602.25
7518500885,558599.0
7852020620,476335.38
869700370,347627.88
8643000190,241477.42
8902000267,548470.0
7972602435,254966.66
2050100210,1119990.2
6705120540,505523.53
2767601390,644180.44
4141000490,1227800.5
9345400350,717333.5
3222079162,308169.66
7789000120,254197.98
6646200770,779787.8
6666800180,848850.25
1725800280,469640.9
6117500460,912987.2
5470100220,250849.45
5457300478,494239.62
7550800195,591513.1
7787050180,584344.75
6204430250,523088.56
7640400250,470803.6
624110920,825965.6
3629920140,360713.0
7173700518,693838.6
3210200395,269935.7
2473480560,406818.4
2623089141,497494.9
1423800080,236259.77
2076400050,343901.2
3832060120,319089.12
7702600930,390832.97
5101404555,433088.1
3723800415,374628.38
3356403400,216634.19
9214400125,549992.8
1797500530,572389.56
9551201660,959896.94
3878900815,361366.97
1760650280,291077.78
5466410030,235861.72
6388930620,621747.0
2331300395,680502.94
9412700160,285431.88
871001611,679698.2
3142600120,542903.7
3995700220,343981.3
2310000280,287871.4
8039900400,381039.1
7504021510,797555.8
1959700445,1428977.6
1556200155,583841.06
3629960590,364412.62
259000240,475238.2
662440020,376526.84
3123049142,478691.9
321100260,739560.94
6840701095,566534.5
3738900165,413921.44
4427100130,448912.44
9238500100,434575.47
6145601810,341237.84
2570300090,384152.53
4017600010,497877.1
1005000220,359825.75
1257202120,459402.38
9527000490,502221.28
8691400080,711365.94
1726069084,416660.38
248000240,204805.4
6113400046,328268.7
2130702350,399733.72
920069052,246827.44
6071300160,591417.2
1623049041,183870.2
9268200285,366427.84
1843100520,405641.9
2887700826,592239.7
9122000385,604698.3
9475700220,391495.16
2804600005,829860.4
2896400300,377399.03
5015000180,736298.4
3630220180,796398.6
8832900780,626004.75
1568100300,361905.53
8718500610,381804.6
4147200140,1216115.4
1973700030,1032861.2
8862000075,215490.58
9320990110,288945.2
1151100035,442619.75
2011000010,235377.8
1651500060,941282.56
446000190,731181.6
2344300220,888345.6
523049195,225580.56
9191200015,693905.44
7942601410,803727.06
7137800300,244326.4
7853300280,518902.03
6654700240,347762.8
569000050,646693.8
3584000180,254443.55
2026079055,322839.44
8898700880,275526.56
5075400150,666207.06
8731981360,384512.25
4222500020,214800.92
7996720050,573671.94
4077800094,650021.7
6446200365,651268.4
2824089053,478380.03
1311800220,257297.02
3522049063,588685.56
1721801280,170561.31
6131600240,191024.23
7202310040,627716.4
1123059125,557932.56
646910160,247459.98
5630500005,359923.9
3342100785,289976.97
9547205610,641930.25
1773100123,283276.0
3353400092,314531.1
217500015,374392.9
3649100031,436792.8
7896300150,347727.6
623049185,245102.08
1773100430,294061.56
1781500220,695344.94
3395380200,224489.94
2424059170,2508702.0
4389200765,1609774.5
1543000060,505596.47
6154900005,650246.6
2902200240,527744.7
1442880640,514044.38
8562770490,531596.7
2768300655,625746.1
3432501315,315676.03
5035300570,729611.6
3626039028,390320.47
3876540780,260286.45
327000100,1028488.2
7551300065,481482.6
1312920060,229551.6
2215901230,293272.88
6306800010,388999.7
2767700022,539557.75
5589900610,476970.72
4320200020,642097.06
5249804655,669561.3
9238500480,493597.9
3885806565,1078399.2
7905200205,446164.9
5727500102,282582.8
3585220070,390539.47
2078500210,532522.2
1839920050,373760.25
534000080,340773.2
856000255,651304.7
4141010110,1651169.8
9558040820,815250.06
7768700315,938225.4
2796100640,290863.9
1922059010,192972.12
3448000542,268964.56
3883100220,270935.16
7237301210,266551.06
3893100456,951420.75
9578501110,309792.66
6145601995,442238.1
4024100120,303739.28
8899000050,325742.06
3396820010,586455.6
6749700117,343834.47
1954400060,519843.28
3303970100,667271.5
2540850070,439302.97
3797000745,521085.4
7883603700,251561.8
3438501452,368699.25
3530210260,739348.75
3598600049,210825.45
731500170,333794.84
7129304375,231264.22
263000006,408867.3
7212660560,295190.78
1112700010,426189.12
3420069060,774322.2
2473000470,464732.7
8691390980,747643.1
6184700100,466476.0
4476400275,306331.78
2968801240,262733.06
1529300160,442563.75
7640400070,636329.3
7016100380,471364.62
2172000890,442921.62
4035900015,734349.1
9528104660,1047210.25
507100005,385594.8
2783100160,417435.2
3629921140,823603.94
1099750610,259572.56
1330300451,1114630.4
2757000030,820856.4
